T	Ut	Ft	St	Ct
3.50000000	-0.95628328	-28379.26747124	8108.08891085	0.00996459
3.51000000	-0.95618405	-28460.34836049	8108.08893916	0.00988218
3.52000000	-0.95608563	-28541.42925003	8108.08896716	0.00980087
3.53000000	-0.95598803	-28622.51013984	8108.08899485	0.00972065
3.54000000	-0.95589122	-28703.59102992	8108.08902223	0.00964149
3.55000000	-0.95579519	-28784.67192028	8108.08904932	0.00956338
3.56000000	-0.95569995	-28865.75281091	8108.08907611	0.00948630
3.57000000	-0.95560547	-28946.83370180	8108.08910262	0.00941024
3.58000000	-0.95551174	-29027.91459296	8108.08912883	0.00933518
3.59000000	-0.95541876	-29108.99548438	8108.08915477	0.00926109
3.60000000	-0.95532651	-29190.07637605	8108.08918043	0.00918798
3.61000000	-0.95523500	-29271.15726798	8108.08920581	0.00911581
3.62000000	-0.95514419	-29352.23816017	8108.08923093	0.00904458
3.63000000	-0.95505410	-29433.31905260	8108.08925579	0.00897427
3.64000000	-0.95496471	-29514.39994528	8108.08928038	0.00890486
3.65000000	-0.95487600	-29595.48083821	8108.08930471	0.00883634
3.66000000	-0.95478798	-29676.56173138	8108.08932880	0.00876871
3.67000000	-0.95470062	-29757.64262478	8108.08935263	0.00870193
3.68000000	-0.95461394	-29838.72351843	8108.08937622	0.00863600
3.69000000	-0.95452790	-29919.80441231	8108.08939957	0.00857091
3.70000000	-0.95444251	-30000.88530642	8108.08942268	0.00850664
3.71000000	-0.95435777	-30081.96620076	8108.08944555	0.00844319
3.72000000	-0.95427365	-30163.04709533	8108.08946819	0.00838053
3.73000000	-0.95419015	-30244.12799012	8108.08949061	0.00831865
3.74000000	-0.95410727	-30325.20888514	8108.08951280	0.00825755
3.75000000	-0.95402500	-30406.28978038	8108.08953477	0.00819721
3.76000000	-0.95394333	-30487.37067584	8108.08955652	0.00813762
3.77000000	-0.95386224	-30568.45157151	8108.08957805	0.00807877
3.78000000	-0.95378175	-30649.53246740	8108.08959938	0.00802065
3.79000000	-0.95370183	-30730.61336350	8108.08962049	0.00796324
3.80000000	-0.95362248	-30811.69425981	8108.08964140	0.00790655
3.81000000	-0.95354370	-30892.77515632	8108.08966211	0.00785054
3.82000000	-0.95346547	-30973.85605305	8108.08968261	0.00779523
3.83000000	-0.95338779	-31054.93694997	8108.08970292	0.00774058
3.84000000	-0.95331065	-31136.01784710	8108.08972303	0.00768661
3.85000000	-0.95323405	-31217.09874443	8108.08974296	0.00763329
3.86000000	-0.95315799	-31298.17964196	8108.08976269	0.00758061
3.87000000	-0.95308244	-31379.26053969	8108.08978223	0.00752858
3.88000000	-0.95300741	-31460.34143761	8108.08980160	0.00747717
3.89000000	-0.95293289	-31541.42233572	8108.08982078	0.00742638
3.90000000	-0.95285888	-31622.50323402	8108.08983978	0.00737620
3.91000000	-0.95278537	-31703.58413251	8108.08985861	0.00732663
3.92000000	-0.95271235	-31784.66503119	8108.08987726	0.00727764
3.93000000	-0.95263981	-31865.74593006	8108.08989574	0.00722925
3.94000000	-0.95256776	-31946.82682911	8108.08991405	0.00718143
3.95000000	-0.95249618	-32027.90772834	8108.08993219	0.00713418
3.96000000	-0.95242508	-32108.98862775	8108.08995017	0.00708749
3.97000000	-0.95235443	-32190.06952734	8108.08996799	0.00704135
3.98000000	-0.95228425	-32271.15042711	8108.08998564	0.00699577
3.99000000	-0.95221451	-32352.23132705	8108.09000314	0.00695072
4.00000000	-0.95214523	-32433.31222717	8108.09002049	0.00690620
4.01000000	-0.95207639	-32514.39312746	8108.09003767	0.00686221
4.02000000	-0.95200798	-32595.47402793	8108.09005471	0.00681874
