T	Ut	Ft	St	Ct
2.74000000	-0.90001547	-2.18289153	0.46820294	0.60233186
2.75000000	-0.89404452	-2.18758447	0.47037816	0.59192793
2.76000000	-0.88817557	-2.19229894	0.47250847	0.58192654
2.77000000	-0.88240473	-2.19703450	0.47459558	0.57230225
2.78000000	-0.87672835	-2.20179071	0.47664114	0.56303145
2.79000000	-0.87114300	-2.20656719	0.47864666	0.55409225
2.80000000	-0.86564547	-2.21136352	0.48061359	0.54546436
2.81000000	-0.86023274	-2.21617933	0.48254327	0.53712898
2.82000000	-0.85490197	-2.22101426	0.48443698	0.52906870
2.83000000	-0.84965050	-2.22586796	0.48629592	0.52126742
2.84000000	-0.84447581	-2.23074007	0.48812122	0.51371023
2.85000000	-0.83937553	-2.23563027	0.48991395	0.50638331
2.86000000	-0.83434742	-2.24053824	0.49167511	0.49927391
2.87000000	-0.82938936	-2.24546367	0.49340568	0.49237019
2.88000000	-0.82449936	-2.25040626	0.49510656	0.48566121
2.89000000	-0.81967552	-2.25536571	0.49677861	0.47913681
2.90000000	-0.81491604	-2.26034174	0.49842265	0.47278761
2.91000000	-0.81021922	-2.26533407	0.50003947	0.46660488
2.92000000	-0.80558342	-2.27034244	0.50162980	0.46058054
2.93000000	-0.80100710	-2.27536658	0.50319436	0.45470709
2.94000000	-0.79648880	-2.28040624	0.50473383	0.44897756
2.95000000	-0.79202709	-2.28546118	0.50624884	0.44338547
2.96000000	-0.78762065	-2.29053114	0.50774003	0.43792479
2.97000000	-0.78326818	-2.29561590	0.50920799	0.43258990
2.98000000	-0.77896845	-2.30071522	0.51065328	0.42737558
2.99000000	-0.77472028	-2.30582889	0.51207646	0.42227694
3.00000000	-0.77052254	-2.31095668	0.51347805	0.41728942
3.01000000	-0.76637414	-2.31609838	0.51485855	0.41240876
3.02000000	-0.76227402	-2.32125378	0.51621846	0.40763097
3.03000000	-0.75822119	-2.32642268	0.51755825	0.40295230
3.04000000	-0.75421466	-2.33160488	0.51887836	0.39836925
3.05000000	-0.75025349	-2.33680019	0.52017924	0.39387851
3.06000000	-0.74633679	-2.34200841	0.52146131	0.38947698
3.07000000	-0.74246367	-2.34722935	0.52272498	0.38516174
3.08000000	-0.73863328	-2.35246285	0.52397064	0.38093001
3.09000000	-0.73484480	-2.35770871	0.52519868	0.37677919
3.10000000	-0.73109743	-2.36296676	0.52640946	0.37270682
3.11000000	-0.72739041	-2.36823684	0.52760335	0.36871054
3.12000000	-0.72372297	-2.37351877	0.52878071	0.36478815
3.13000000	-0.72009440	-2.37881240	0.52994185	0.36093752
3.14000000	-0.71650399	-2.38411756	0.53108712	0.35715665
3.15000000	-0.71295105	-2.38943409	0.53221684	0.35344363
3.16000000	-0.70943490	-2.39476184	0.53333131	0.34979662
3.17000000	-0.70595490	-2.40010067	0.53443084	0.34621388
3.18000000	-0.70251041	-2.40545041	0.53551572	0.34269373
3.19000000	-0.69910082	-2.41081093	0.53658624	0.33923457
3.20000000	-0.69572552	-2.41618209	0.53764268	0.33583487
3.21000000	-0.69238393	-2.42156374	0.53868530	0.33249314
3.22000000	-0.68907547	-2.42695575	0.53971437	0.32920796
